ID,Name,Type,Neighborhood,Story,Nudge,Vibe: Quiet,Vibe: Inside,Vibe: Active,Tags,Price Level,Has Embedding,Active,Created At,Availability
274,UW Geology Museum,museum,UW Campus,"Rocks, minerals, and fossils from invertebrates to dinosaurs. Free admission, closed Sundays. The stained-glass window representing geologic formations is a hidden gem. Touch rocks from when Wisconsin had volcanoes.",Free and fascinating. The hands-on elements make it different. Kids love it but adults should too.,0.7,0.9,0.3,"solo-friendly, free, educational, kid-friendly",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""08:30"",""close"":""16:00"",""closed_days"":[""Sun""],""notes"":""Mon-Fri 8:30am-4pm, Sat 9am-1pm. FREE""},""hours_verified"":true}"
275,L.R. Ingersoll Physics Museum,museum,"Chamberlin Hall, UW",Hundred-year-old museum filled with giant physics toys and experiments designed by grad students. Second floor of Chamberlin Hall. The hands-on approach to physics education is the whole point.,Free. Play with everything. The grad student experiments are meant to be touched. Campus detour worth making.,0.6,0.9,0.4,"solo-friendly, free, educational, kid-friendly",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""08:30"",""close"":""16:00"",""closed_days"":[""Sat"",""Sun""],""notes"":""Mon-Fri 8:30am-4pm. FREE""},""hours_verified"":true}"
276,Madison Children's Museum,museum,Downtown,"Human-sized gerbil wheel suspends visitors above the lobby, generating electrical power. Popular with kids and adults alike. See it to believe it.",The gerbil wheel is real. Kids love it but adults should try. Downtown location makes it easy.,0.4,0.9,0.7,"kid-friendly, educational",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""09:00"",""close"":""16:00"",""closed_days"":[""Mon"",""Tue""],""notes"":""Wed-Sun 9am-4pm, Thu til 8pm free""},""hours_verified"":true}"
277,Allen Centennial Garden,garden,UW Campus,"Ornamental botanical garden on 2.5 acres surrounding the former Agricultural Dean's Residence. Victorian Gothic mansion from 1896 surrounded by French formal garden, English border garden, rock garden, and more. Outdoor classroom that's open to all.",Free and beautiful. The mansion is part of the experience. Multiple garden styles in one walk.,0.7,0.2,0.4,"free, solo-friendly, nature, educational",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""limited"",""open"":""10:00"",""close"":""16:00"",""notes"":""Conservatory hours may differ""},""hours_verified"":false}"
278,The Sylvee,venue,25 S. Livingston St,"Madison's premier mid-size concert venue with 2,500 capacity and the largest walk-in cooler bar in Madison. Modern sound and sightlines, serious booking. Where the touring acts play.",Check the calendar. Sound is excellent from anywhere. The bar situation is handled.,0.3,0.9,0.7,"friend-hangout, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
279,Majestic Theatre,venue,King Street,"Historic theater with modern sound. Intimate enough to feel connected, large enough for real production. The booking brings variety.",Check the calendar regularly. Standing room with good sightlines. King Street location makes it easy.,0.3,0.9,0.7,"friend-hangout, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
280,The Bur Oak,venue,Emerson East,130-capacity room for local music and comedy. Cozy interior and large bar make for a great casual night out. Small enough to feel like you discovered something.,Check who's playing. The small room is a feature. Bar is serious.,0.4,0.9,0.6,"friend-hangout, outside-my-norm",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
281,Barrymore Theatre,venue,Marquette,"Spanish colonial and Italian Renaissance architecture since 1929. 970 capacity for live music, comedy, films, plays, and community events. SASY neighborhood institution.",Architecture worth noticing. Sound has been updated. The neighborhood is part of the experience.,0.4,0.9,0.6,"friend-hangout, outside-my-norm, educational",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
282,Orpheum Theater,venue,State Street,"Classic vaudeville theater built in 1926, now hosting live music and comedy. The architecture is the original draw, the programming keeps people coming.",The building itself is worth seeing. Check the calendar for shows. State Street location is central.,0.4,0.9,0.6,"friend-hangout, outside-my-norm, educational",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
283,Wisconsin Union Theater,venue,UW Campus,"1,165-seat theater on campus with programming led by student committee. Music, touring dance, and theater. The student involvement shapes what you'll see.",Check the season calendar. Student-curated means different. Campus location with free parking evenings and weekends.,0.5,0.9,0.5,"friend-hangout, outside-my-norm, educational",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""variable"",""notes"":""Open for events only, check schedule""},""conditions"":[""event-based""],""hours_verified"":false}"
284,Chocolate Shoppe Ice Cream,dessert,Multiple locations,"Madison's homegrown ice cream operation with flavors that don't exist elsewhere. The Zanzibar Chocolate, Caramel Collision, and seasonal rotations keep the lines long for good reason.","The local flavors are why you go here, not the classics. Multiple locations means you'll find one.",0.5,0.9,0.5,"solo-friendly, kid-friendly, cheap-eats",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""12:00"",""close"":""21:00"",""notes"":""Daily 12-9pm, State St til 10pm. Multiple locations""},""hours_verified"":true}"
285,Babcock Dairy Store,dessert,"1605 Linden Drive, UW",UW-Madison's own dairy operation since 1951. Ice cream made by students using milk from the university herd. The orange custard chocolate chip is a local institution. Also sells cheese and sandwiches.,The orange custard chocolate chip. The cheese. The fact that students make it. Campus tradition.,0.5,0.9,0.4,"solo-friendly, kid-friendly, cheap-eats, educational",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""07:30"",""close"":""17:30"",""closed_days"":[""Sat"",""Sun""],""notes"":""Winter: Mon-Fri 7:30am-5:30pm. Summer hours longer""},""hours_verified"":true}"
286,Gail Ambrosius Chocolatier,dessert,Madison,"Gourmet, handmade dark chocolates made fresh locally. The selections are artisan-level without the pretension. Gift-worthy or eat-them-yourself-worthy.",Get a box to share or don't share. The dark chocolate focus is intentional. Worth the splurge.,0.7,0.9,0.3,"solo-friendly, date-night",3,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
287,Sassy Cow Creamery,dessert,Columbus (30 min from Madison),"Award-winning farmstead creamery with tours, store, and café. Family farm since 1946, now fifth generation. Ice cream and dairy products made on-site. The farm experience is part of it.",Worth the drive for the farm experience. Tour if you can. Ice cream is the payoff.,0.6,0.4,0.5,"kid-friendly, educational, outside-my-norm",2,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""standard"",""open"":""11:00"",""close"":""21:00""},""hours_verified"":false}"
288,Pope Farm Conservancy,park,Middleton,"91 acres of rolling farmland with prairie restoration and stunning views. Sunflower season in late summer draws crowds. The oak savanna and native plantings are the serious work, the views are the reward.",Late summer for sunflowers. Fall for prairie colors. The hill climb earns the vista.,0.7,0.1,0.5,"nature, free, solo-friendly, educational",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
289,Capital Springs State Recreation Area,park,South Madison,"Wetlands, prairies, and trails on Madison's south side. Multiple lakes and wildlife areas. The burned prairie in spring reveals the restoration work. State recreation area pass required.","Spring for burned prairie, fall for colors. Multiple access points. Less crowded than other Madison parks.",0.7,0.1,0.5,"nature, solo-friendly, educational",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
290,Nine Springs E-Way Trail,trail,South Madison,"Paved trail through wetlands connecting south Madison neighborhoods. Wildlife watching, especially birds. The wetland boardwalks put you in the middle of the ecosystem.",Biking or walking. Early morning for birds. The wetland sections are the highlight.,0.7,0.1,0.5,"nature, free, solo-friendly",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
291,Odana Hills Cross-Country Skiing,trail,West Madison,"Nearly 5 miles of groomed trails for classic and skate skiing on a golf course that transforms in winter. Easy terrain, four unique loops, central location. The clubhouse has rentals and concessions on weekends—show up, gear up, ski. Permit required but shared with Dane County parks.",Check MadNorSki for trail conditions before you go. Weekend mornings are best. Trails close to hiking and snowshoeing to preserve the grooming.,0.7,0.1,0.9,"winter, skiing, cross-country, outdoor, exercise, rentals",1,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""daylight""},""conditions"":[""snow""],""hours_verified"":false}"
292,Elver Park Sledding Hill,park,West Madison,"The undisputed king of Madison sledding hills. Tallest in the park system, lit for evening runs, groomed and maintained—the only sledding hill in Dane County that gets this treatment. Warming shelter with hot cocoa, concessions, sled rentals. Worth the drive from anywhere in Madison.",Evening sledding under the lights is magical. Rent sleds at the warming shelter if you forgot yours. Dress warmer than you think—the wind at the top is real.,0.3,0.1,1,"winter, sledding, family, kids, outdoor, rentals, evening",1,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""daylight"",""notes"":""Elver has evening lights until 10pm""},""conditions"":[""snow""],""hours_verified"":false}"
293,Tenney Park Ice Skating,park,Tenney-Lapham,"The most picturesque ice skating in Madison. The frozen lagoon surrounded by bridges and willows feels like a Currier & Ives print. Skate rentals, warming shelter, concessions, plus a separate hockey rink with boards and lights. East side's only rental spot.","Check the city website for ice conditions before going—lagoons are weather-dependent. Weekend afternoons get crowded. Rentals are $6/hour adults, $3/hour kids.",0.5,0.1,0.8,"winter, ice skating, family, kids, outdoor, rentals, hockey",1,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""limited"",""notes"":""Staffed hours vary, typically 12-8pm weekends""},""conditions"":[""ice""],""hours_verified"":false}"
294,Vilas Park Ice Skating,park,Vilas,"Historic park skating on a frozen lagoon near Lake Wingra. Warming shelter, skate rentals, concessions. Combine with a winter walk through the free Henry Vilas Zoo next door. The lagoon is smaller than Tenney but the setting is equally charming.","Season runs late December through mid-February, conditions permitting. The zoo is open year-round and free—make it a full winter outing.",0.5,0.1,0.8,"winter, ice skating, family, kids, outdoor, rentals, zoo",1,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""limited"",""notes"":""Staffed hours vary, typically 12-8pm weekends""},""conditions"":[""ice""],""hours_verified"":false}"
295,The Icehouse at Edgewater,other,Downtown,"Outdoor ice rink on the Lake Mendota shore at The Edgewater hotel. Views of the frozen lake without actually being on it. Adjacent Slicehouse serves fire-grilled pizza and spiked hot cocoa. More polished than park rinks, less dependent on natural ice conditions.",Open Wednesday through Sunday in season. Reserve skate time online during busy periods. The hot cocoa with whiskey is worth it.,0.4,0.2,0.7,"winter, ice skating, date night, downtown, lake views",2,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""limited"",""notes"":""Wed-Sun in season, check website""},""hours_verified"":false}"
296,Olbrich Park Sledding Hill,park,Eastmorland,"East side's best sledding with a view. Hill overlooks Lake Monona and the Madison skyline. Not as steep as Elver but plenty of fun, with a smaller hill for little kids. Free loaner skates at the ice rink warming shelter. Adjacent to Olbrich Botanical Gardens.",Combine sledding with a winter visit to the Bolz Conservatory—tropical warmth when you need to thaw. Street lights provide some evening illumination.,0.4,0.1,0.9,"winter, sledding, family, kids, outdoor, lake views, east side",1,No,Yes,1/17/2026,"{""season"":""winter"",""hours"":{""type"":""daylight"",""notes"":""Elver has evening lights until 10pm""},""conditions"":[""snow""],""hours_verified"":false}"
297,Wingra Boats,other,Vilas,"Paddle craft rentals on Madison's calmest lake. Lake Wingra is no-wake, surrounded by the Arboretum—perfect for beginners and families. Kayaks, canoes, SUPs, paddle boats, even giant duck and swan pedal boats. Paddle to Big Spring, a hidden natural wonder in the marsh.",The paddle to Big Spring takes about 20 minutes—worth it for the hidden oasis. Duck boats are goofy but kids love them. Open Memorial Day through Labor Day.,0.7,0,0.8,"summer, paddling, kayak, SUP, canoe, lake, family, rentals",2,No,Yes,1/17/2026,"{""season"":""summer"",""hours"":{""type"":""limited"",""open"":""11:00"",""close"":""20:00"",""notes"":""Memorial Day to Labor Day, weather dependent""},""conditions"":[""weather""],""hours_verified"":false}"
298,Brittingham Boats,other,Bay Creek,"Downtown paddling with the best skyline views in Madison. Kayaks, SUPs, canoes, paddle boats from Monona Bay. Paddle under the railroad bridges to Lake Monona and see Monona Terrace the way Frank Lloyd Wright intended—from the water. Fishing boats too.",Paddle to Monona Terrace for the full architectural experience. Burgers on the Bay events in summer have live music and food. Best sunset views on the isthmus.,0.5,0,0.8,"summer, paddling, kayak, SUP, canoe, lake, downtown, skyline, rentals",2,No,Yes,1/17/2026,"{""season"":""summer"",""hours"":{""type"":""limited"",""open"":""11:00"",""close"":""20:00"",""notes"":""Memorial Day to Labor Day, weather dependent""},""conditions"":[""weather""],""hours_verified"":false}"
299,Memorial Union Terrace Paddling,other,UW Campus,"Rent kayaks, canoes, and SUPs right from the Memorial Union Terrace on Lake Mendota. Outdoor UW operation—student-run, open to public. Paddle out from the iconic terrace, return for a Babcock ice cream cone. The most quintessentially Madison summer experience.",Check the flag—green means go. North winds can make return trips challenging. Union members get 10% off Thursdays. Life jackets required.,0.4,0,0.8,"summer, paddling, kayak, SUP, canoe, lake, UW, terrace, rentals",2,No,Yes,1/17/2026,"{""season"":""summer"",""hours"":{""type"":""limited"",""open"":""11:00"",""close"":""20:00"",""notes"":""Memorial Day to Labor Day, weather dependent""},""conditions"":[""weather""],""hours_verified"":false}"
300,Military Ridge State Trail,trail,Fitchburg to Dodgeville,"40 miles of crushed limestone from Fitchburg to Dodgeville, passing through the Driftless Area. Connects to Capital City Trail in Madison. Gentle grades—it's a former railroad bed. Blue Mound State Park, Governor Dodge State Park along the way. The long-haul option.",State trail pass required for bikers 16+. The Riley Tavern in Riley is a classic mid-ride stop. Fall colors through the Driftless are spectacular.,0.8,0,0.9,"biking, trail, long ride, Driftless, state park, summer",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight"",""notes"":""State park vehicle sticker required""},""hours_verified"":false}"
301,Badger State Trail,trail,Madison to Illinois border,"40 miles from Madison to the Illinois border, including the Stewart Tunnel—an 1,800-foot former railroad tunnel that stays 50 degrees year-round. Connects to Jane Addams Trail into Illinois. The tunnel alone is worth the trip—bring lights and a jacket.","The tunnel is dark and cool—headlamp essential, jacket recommended even in summer. New Glarus makes a good turnaround point with brewery reward.",0.8,0.1,0.9,"biking, trail, tunnel, long ride, summer, unique",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
303,Lake Monona Loop,trail,Isthmus,"12.5-mile paved loop around Lake Monona, entirely on bike paths and low-traffic roads. Passes Monona Terrace, Olbrich Park, downtown skyline views from every angle. The quintessential Madison bike ride—flat, scenic, completable in an hour or a full afternoon.",Counter-clockwise puts the lake on your right with better views. Stop at Olbrich or Law Park for water breaks. The John Nolen path segment has the best skyline shots.,0.5,0,0.9,"biking, loop, lake, skyline, summer, scenic, paved",1,No,Yes,1/17/2026,"{""season"":""all"",""hours"":{""type"":""daylight""},""hours_verified"":false}"
